id,age,job,marital,education,balance,loan,contact,month,campaign,deposit
cus_6724,29,management,married,tertiary,168,no,other,may,1,no
cus_6725,26,technician,married,secondary,876,no,other,may,1,no
cus_6726,29,blue-collar,single,primary,80,no,other,may,1,no
cus_6727,30,services,married,primary,-286,no,other,may,1,no
cus_6728,46,blue-collar,married,unknown,-619,no,other,may,1,no
cus_6729,53,blue-collar,single,primary,-137,yes,other,may,1,no
cus_6730,28,blue-collar,married,primary,115,no,other,may,4,no
cus_6731,27,technician,married,secondary,58,no,other,may,1,no
cus_6732,27,blue-collar,single,secondary,1401,no,other,may,1,no
cus_6733,25,services,single,secondary,55,yes,other,may,1,no
cus_6734,38,technician,divorced,secondary,1333,yes,other,may,1,no
cus_6735,40,blue-collar,divorced,secondary,-90,no,other,may,1,no
cus_6736,27,services,single,secondary,3791,no,other,may,1,no
cus_6737,50,blue-collar,married,primary,490,no,other,may,3,no
cus_6738,47,blue-collar,married,secondary,480,no,other,may,2,no
cus_6739,60,blue-collar,married,primary,228,no,other,may,11,no
cus_6740,45,blue-collar,married,unknown,-320,no,other,may,3,no
cus_6741,29,self-employed,single,secondary,3672,yes,other,may,1,no
cus_6742,32,unemployed,married,secondary,-160,no,other,may,1,no
cus_6743,25,blue-collar,single,secondary,207,no,other,may,1,no
cus_6744,28,blue-collar,married,secondary,916,no,other,may,1,no
cus_6745,24,student,single,unknown,3298,no,other,may,1,no
cus_6746,34,services,married,secondary,1182,no,other,may,1,no
cus_6747,50,blue-collar,married,primary,1203,yes,other,may,7,no
cus_6748,44,admin.,married,secondary,72,yes,other,may,2,no
cus_6749,29,blue-collar,married,secondary,1171,no,other,may,2,no
cus_6750,29,admin.,married,secondary,36,no,other,may,1,no
cus_6751,25,self-employed,single,secondary,1242,no,other,may,2,yes
cus_6752,44,entrepreneur,married,secondary,-20,no,other,may,3,no
cus_6753,52,blue-collar,married,secondary,310,no,other,may,4,no
cus_6754,47,technician,married,secondary,970,no,other,may,3,no
cus_6755,35,technician,married,secondary,194,no,other,may,1,no
cus_6756,28,blue-collar,single,secondary,6307,no,other,may,1,no
cus_6757,32,management,married,tertiary,514,no,other,may,2,no
cus_6758,26,admin.,single,tertiary,-164,no,other,may,2,no
cus_6759,57,management,married,primary,1566,no,other,may,4,no
cus_6760,53,services,divorced,secondary,-905,no,other,may,1,no
cus_6761,29,services,married,tertiary,6,no,other,may,2,no
cus_6762,24,blue-collar,single,secondary,674,yes,other,may,1,no
cus_6763,26,blue-collar,single,primary,230,no,other,may,1,no
cus_6764,29,management,married,tertiary,715,no,other,may,1,no
cus_6765,42,technician,married,secondary,-1310,yes,other,may,1,no
cus_6766,36,technician,married,secondary,1731,yes,other,may,1,no
cus_6767,26,technician,single,secondary,150,no,other,may,1,no
cus_6768,24,technician,single,secondary,288,no,other,may,1,no
cus_6769,29,management,single,tertiary,-158,no,other,may,1,no
cus_6770,51,technician,single,secondary,511,yes,other,may,2,no
cus_6771,31,blue-collar,single,secondary,1686,no,other,may,2,no
cus_6772,29,management,single,tertiary,5980,no,other,may,1,no
cus_6773,28,management,married,secondary,292,no,other,may,1,yes
cus_6774,23,services,single,secondary,665,no,other,may,1,yes
cus_6775,26,blue-collar,single,secondary,396,no,other,may,1,no
cus_6776,42,technician,married,secondary,570,no,other,may,2,no
cus_6777,40,admin.,divorced,secondary,-541,yes,other,may,4,no
cus_6778,28,blue-collar,married,secondary,17,no,other,may,4,no
cus_6779,27,student,single,secondary,16173,no,other,may,1,no
cus_6780,25,admin.,married,secondary,894,no,other,may,1,no
cus_6781,29,technician,single,secondary,-397,no,other,may,1,no
cus_6782,29,blue-collar,single,primary,231,no,other,may,1,no
cus_6783,28,services,single,secondary,281,no,other,may,1,no
cus_6784,29,management,single,tertiary,112,yes,other,may,2,no
cus_6785,24,services,single,secondary,53,yes,other,may,1,no
cus_6786,26,admin.,single,secondary,677,no,other,may,1,no
cus_6787,32,admin.,single,secondary,294,no,other,may,2,no
cus_6788,26,services,single,tertiary,1624,yes,other,may,1,no
cus_6789,31,technician,single,primary,449,no,other,may,1,no
cus_6790,28,management,single,tertiary,1069,no,other,may,1,no
cus_6791,52,entrepreneur,married,primary,8298,yes,other,may,7,no
cus_6792,27,technician,married,secondary,1577,yes,other,may,2,no
cus_6793,38,blue-collar,married,secondary,-579,yes,other,may,2,no
cus_6794,35,technician,single,tertiary,59,no,other,may,3,no
cus_6795,38,technician,single,secondary,12,no,other,may,2,no
cus_6796,46,blue-collar,divorced,secondary,1815,no,other,may,4,no
cus_6797,32,management,married,tertiary,4307,no,other,may,3,no
cus_6798,39,blue-collar,married,unknown,638,yes,other,may,2,no
cus_6799,29,admin.,married,secondary,-526,no,other,may,2,no
cus_6800,27,blue-collar,single,secondary,294,yes,other,may,2,yes
cus_6801,28,services,single,secondary,2954,no,other,may,2,no
cus_6802,47,blue-collar,married,secondary,578,no,other,may,1,no
cus_6803,27,technician,married,unknown,811,no,other,may,2,no
cus_6804,33,blue-collar,married,secondary,7063,no,other,may,9,no
cus_6805,30,management,single,tertiary,5288,no,other,may,3,no
cus_6806,33,blue-collar,married,secondary,580,no,other,may,1,no
cus_6807,40,management,married,tertiary,384,no,other,may,2,no
cus_6808,38,technician,married,secondary,61,no,other,may,1,no
cus_6809,32,admin.,single,secondary,642,no,other,may,2,no
cus_6810,36,blue-collar,married,secondary,79,no,other,may,2,no
cus_6811,30,services,married,secondary,586,no,other,may,4,no
cus_6812,38,entrepreneur,married,secondary,61,yes,other,may,5,no
cus_6813,25,services,single,secondary,3217,no,other,may,1,no
cus_6814,28,blue-collar,married,secondary,1020,no,other,may,1,no
cus_6815,55,blue-collar,married,primary,-317,no,other,may,1,no
cus_6816,57,management,married,tertiary,-22,no,other,may,1,no
cus_6817,31,blue-collar,divorced,primary,158,no,other,may,1,no
cus_6818,31,services,married,secondary,-327,no,other,may,1,no
cus_6819,38,technician,single,tertiary,218,yes,other,may,2,no
cus_6820,28,technician,single,tertiary,183,yes,other,may,2,no
cus_6821,23,technician,single,tertiary,1129,no,other,may,1,yes
cus_6822,45,blue-collar,married,secondary,554,no,other,may,2,no
cus_6823,46,technician,married,secondary,57,no,other,may,1,yes
cus_6824,40,management,married,secondary,-240,yes,other,may,3,no
cus_6825,29,services,married,secondary,11417,no,other,may,2,no
cus_6826,30,admin.,married,primary,-171,no,other,may,2,no
cus_6827,31,admin.,single,secondary,-449,no,other,may,2,no
cus_6828,56,retired,married,unknown,228,no,other,may,1,no
cus_6829,39,unemployed,single,secondary,-53,no,other,may,3,no
cus_6830,29,admin.,single,unknown,175,no,other,may,3,no
cus_6831,44,technician,married,secondary,1196,yes,other,may,1,no
cus_6832,28,admin.,single,secondary,419,no,other,may,2,no
cus_6833,26,management,single,tertiary,2692,no,other,may,2,no
cus_6834,41,blue-collar,single,unknown,2835,no,other,may,1,no
cus_6835,31,services,single,secondary,-779,no,other,may,2,no
cus_6836,29,admin.,married,tertiary,26,no,other,may,1,no
cus_6837,33,blue-collar,married,secondary,-112,no,other,may,1,no
cus_6838,23,student,single,unknown,854,no,other,may,2,yes
cus_6839,50,admin.,married,secondary,3636,no,other,may,1,no
cus_6840,27,services,single,secondary,9636,no,other,may,2,no
cus_6841,45,blue-collar,married,primary,446,no,other,may,1,no
cus_6842,50,self-employed,divorced,tertiary,59,no,other,may,2,no
cus_6843,41,blue-collar,single,secondary,1621,no,other,may,1,no
cus_6844,44,management,married,tertiary,0,no,other,may,1,no
cus_6845,56,retired,married,primary,-299,no,other,may,1,no
cus_6846,26,unemployed,married,primary,70,no,other,may,2,no
cus_6847,34,admin.,single,secondary,7,no,other,may,2,no
cus_6848,33,blue-collar,single,secondary,-366,no,other,may,4,no
cus_6849,30,blue-collar,married,primary,-518,yes,other,may,6,no
cus_6850,47,management,married,secondary,490,no,other,may,1,no
cus_6851,26,admin.,married,secondary,714,no,other,may,1,no
cus_6852,26,blue-collar,married,primary,3529,no,other,may,2,no
cus_6853,51,technician,married,secondary,98,no,other,may,2,no
cus_6854,57,retired,married,tertiary,0,yes,other,may,1,yes
cus_6855,33,blue-collar,married,secondary,529,no,other,may,3,no
cus_6856,30,blue-collar,single,secondary,397,no,other,may,7,no
cus_6857,40,unemployed,married,primary,557,no,other,may,1,no
cus_6858,53,blue-collar,married,secondary,314,no,other,may,2,no
cus_6859,27,services,single,secondary,1636,no,other,may,2,no
cus_6860,57,blue-collar,married,primary,1502,no,other,may,2,no
cus_6861,45,management,married,tertiary,-1655,no,other,may,2,no
cus_6862,36,management,married,tertiary,428,no,other,may,1,no
cus_6863,39,blue-collar,married,primary,7304,no,other,may,1,no
cus_6864,28,technician,single,secondary,1536,no,other,may,2,no
cus_6865,34,technician,married,secondary,1246,no,other,may,3,no
cus_6866,29,technician,married,secondary,344,yes,other,may,2,no
cus_6867,51,technician,married,secondary,271,no,other,may,3,no
cus_6868,29,management,single,secondary,293,no,other,may,2,no
cus_6869,32,admin.,single,secondary,562,no,other,may,6,no
cus_6870,36,management,single,secondary,302,no,other,may,6,no
cus_6871,50,technician,married,secondary,-568,yes,other,may,2,no
cus_6872,42,management,married,tertiary,479,no,other,may,2,no
cus_6873,29,services,divorced,secondary,1336,no,other,may,5,no
cus_6874,34,management,single,tertiary,1058,no,other,may,2,yes
cus_6875,33,technician,divorced,tertiary,839,no,other,may,3,no
cus_6876,29,technician,single,secondary,22008,no,other,may,2,no
cus_6877,44,blue-collar,married,secondary,-73,no,other,may,9,no
cus_6878,25,entrepreneur,single,primary,-65,no,other,may,2,no
cus_6879,26,blue-collar,married,unknown,407,no,other,may,2,no
cus_6880,53,management,married,tertiary,490,no,other,may,2,no
cus_6881,45,blue-collar,married,secondary,156,yes,other,may,1,no
cus_6882,37,management,married,tertiary,655,no,other,may,3,no
cus_6883,43,blue-collar,married,secondary,-504,no,other,may,1,no
cus_6884,38,self-employed,married,secondary,279,no,other,may,5,no
cus_6885,31,admin.,married,unknown,-310,no,other,may,3,no
cus_6886,38,services,married,secondary,-314,no,other,may,2,no
cus_6887,32,services,single,tertiary,-233,no,other,may,2,no
cus_6888,24,blue-collar,single,secondary,327,no,other,may,2,no
cus_6889,34,admin.,single,secondary,1103,no,other,may,1,no
cus_6890,43,management,married,secondary,373,no,other,may,1,no
cus_6891,40,technician,married,secondary,-312,no,other,may,1,no
cus_6892,55,retired,married,secondary,2193,yes,other,may,3,no
cus_6893,34,services,married,secondary,24,no,other,may,1,no
cus_6894,35,blue-collar,divorced,secondary,105,yes,other,may,1,no
cus_6895,59,technician,married,secondary,0,yes,other,may,1,no
cus_6896,50,admin.,single,secondary,330,no,other,may,1,no
cus_6897,55,blue-collar,married,secondary,284,yes,other,may,3,no
cus_6898,29,admin.,married,secondary,445,no,other,may,2,no
cus_6899,32,services,married,secondary,172,no,other,may,3,no
cus_6900,27,management,single,tertiary,1995,no,other,may,2,no
cus_6901,36,management,married,tertiary,771,no,other,may,1,no
cus_6902,33,admin.,married,secondary,393,no,other,may,1,no
cus_6903,32,admin.,married,tertiary,-421,yes,other,may,2,no
cus_6904,48,management,married,secondary,99,no,other,may,1,no
cus_6905,47,admin.,divorced,secondary,-480,no,other,may,1,no
cus_6906,36,management,married,secondary,10,yes,other,may,2,no
cus_6907,29,management,married,tertiary,8089,no,other,may,2,no
cus_6908,35,management,single,secondary,73,no,other,may,2,no
cus_6909,48,blue-collar,married,primary,134,no,other,may,2,no
cus_6910,29,admin.,married,secondary,5605,no,other,may,2,no
cus_6911,28,services,single,secondary,3331,no,other,may,2,no
cus_6912,27,self-employed,single,tertiary,5214,no,other,may,1,no
cus_6913,51,services,divorced,secondary,-245,yes,other,may,2,no
cus_6914,40,technician,single,tertiary,-89,no,other,may,4,no
cus_6915,60,retired,married,primary,170,no,other,may,2,no
cus_6916,28,technician,single,secondary,1417,no,other,may,1,no
cus_6917,42,management,single,tertiary,4264,no,other,may,1,no
cus_6918,28,student,single,secondary,949,no,other,may,1,yes
cus_6919,27,admin.,single,secondary,242,yes,other,may,1,no
cus_6920,33,admin.,single,primary,-258,no,other,may,2,no
cus_6921,34,entrepreneur,married,tertiary,105,no,other,may,2,no
cus_6922,29,blue-collar,married,primary,1280,no,other,may,2,no
cus_6923,34,blue-collar,married,secondary,504,no,other,may,2,no
cus_6924,31,management,single,tertiary,-160,no,other,may,2,no
cus_6925,31,admin.,single,secondary,1306,no,other,may,5,no
cus_6926,36,blue-collar,single,secondary,3254,no,other,may,3,no
cus_6927,26,blue-collar,single,secondary,419,no,other,may,3,no
cus_6928,34,blue-collar,married,secondary,-58,yes,other,may,2,no
cus_6929,30,entrepreneur,married,secondary,2926,no,other,may,8,no
cus_6930,33,management,single,tertiary,-61,no,other,may,2,no
cus_6931,39,admin.,divorced,secondary,22,no,other,may,3,no
cus_6932,45,services,married,secondary,-36,yes,other,may,4,no
cus_6933,35,management,single,unknown,137,no,other,may,3,no
cus_6934,25,blue-collar,divorced,secondary,2428,no,other,may,4,no
cus_6935,57,admin.,married,secondary,100,no,other,may,7,no
cus_6936,54,retired,married,secondary,24,no,other,may,1,no
cus_6937,30,student,single,tertiary,2030,no,other,may,2,no
cus_6938,26,student,single,tertiary,0,no,other,may,1,no
cus_6939,33,technician,single,secondary,-409,no,other,may,1,no
cus_6940,26,technician,single,secondary,855,no,other,may,2,no
cus_6941,53,admin.,married,secondary,614,no,other,may,2,no
cus_6942,35,admin.,single,secondary,3,no,other,may,5,no
cus_6943,27,technician,single,secondary,648,no,other,may,3,no
cus_6944,35,self-employed,single,tertiary,935,no,other,may,2,no
cus_6945,39,services,married,secondary,695,no,other,may,10,no
cus_6946,32,admin.,single,secondary,73,no,other,may,1,no
cus_6947,31,blue-collar,married,secondary,1039,no,other,may,7,no
cus_6948,34,management,married,tertiary,-304,no,other,may,2,no
cus_6949,38,blue-collar,single,unknown,241,no,other,may,2,no
cus_6950,39,management,divorced,tertiary,133,no,other,may,2,no
cus_6951,46,admin.,married,secondary,1328,no,other,may,6,no
cus_6952,29,blue-collar,single,secondary,0,no,other,may,4,no
cus_6953,47,services,divorced,secondary,-288,no,other,may,7,no
cus_6954,53,management,married,tertiary,3443,no,other,may,2,no
cus_6955,29,management,divorced,tertiary,415,yes,other,may,4,no
cus_6956,58,retired,married,secondary,255,no,other,may,3,no
cus_6957,34,technician,married,secondary,6,no,other,may,2,no
cus_6958,26,blue-collar,married,secondary,-284,no,other,may,3,no
cus_6959,31,management,single,tertiary,305,no,other,may,14,no
cus_6960,55,blue-collar,married,primary,81,no,other,may,1,no
cus_6961,30,blue-collar,married,primary,2607,no,other,may,10,no
cus_6962,29,blue-collar,married,secondary,201,no,other,may,2,no
cus_6963,44,technician,married,secondary,265,no,other,may,2,no
cus_6964,33,blue-collar,married,secondary,625,no,other,may,1,no
cus_6965,42,blue-collar,married,secondary,1134,no,other,may,3,no
cus_6966,57,unknown,married,unknown,327,no,other,may,2,no
cus_6967,38,technician,married,tertiary,-1350,yes,other,may,4,no
cus_6968,22,blue-collar,single,primary,3198,no,other,may,2,no
cus_6969,36,blue-collar,single,primary,2176,no,other,may,2,no
cus_6970,39,blue-collar,married,primary,-310,yes,other,may,5,no
cus_6971,45,services,married,secondary,692,no,other,may,2,no
cus_6972,35,blue-collar,married,primary,4366,no,other,may,3,no
cus_6973,22,services,single,primary,35,no,other,may,3,no
cus_6974,56,management,divorced,tertiary,442,no,other,may,3,no
cus_6975,31,management,single,tertiary,44,no,other,may,2,no
cus_6976,51,technician,divorced,secondary,0,no,other,may,2,no
cus_6977,37,services,single,tertiary,223,no,other,may,1,no
cus_6978,32,technician,single,tertiary,92,no,other,may,1,no
cus_6979,39,services,married,secondary,-971,yes,other,may,2,no
cus_6980,32,technician,single,secondary,1307,no,other,may,2,no
cus_6981,30,services,married,secondary,179,no,other,may,1,no
cus_6982,31,blue-collar,married,secondary,1117,no,other,may,3,no
cus_6983,51,management,single,unknown,-461,no,other,may,2,no
cus_6984,27,services,single,tertiary,5883,no,other,may,2,no
cus_6985,33,blue-collar,married,primary,-342,no,other,may,2,no
cus_6986,24,services,single,tertiary,1385,no,other,may,2,no
cus_6987,52,blue-collar,married,primary,-211,yes,other,may,2,no
cus_6988,39,blue-collar,married,secondary,2612,no,other,may,4,no
cus_6989,31,blue-collar,single,primary,124,no,other,may,3,no
cus_6990,33,admin.,married,secondary,-675,no,other,may,2,no
cus_6991,27,management,single,tertiary,3104,no,other,may,2,no
cus_6992,44,technician,married,secondary,398,no,other,may,5,no
cus_6993,56,technician,divorced,secondary,77,yes,other,may,2,no
cus_6994,50,technician,divorced,unknown,2706,no,other,may,3,no
cus_6995,54,management,divorced,tertiary,192,no,other,may,3,no
cus_6996,33,admin.,married,tertiary,957,no,other,may,4,no
cus_6997,51,blue-collar,married,primary,593,no,other,may,2,no
cus_6998,32,management,single,tertiary,1493,no,other,may,11,no
